utt_id,speaker_id,clean_path,noisy_path,split,clean_processed,noisy_processed
p231_241,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_241.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_241.wav,train,data/processed/train/clean/p231_241.wav,data/processed/train/noisy/p231_241.wav
p230_361,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_361.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_361.wav,train,data/processed/train/clean/p230_361.wav,data/processed/train/noisy/p230_361.wav
p243_033,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_033.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_033.wav,train,data/processed/train/clean/p243_033.wav,data/processed/train/noisy/p243_033.wav
p254_309,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_309.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_309.wav,train,data/processed/train/clean/p254_309.wav,data/processed/train/noisy/p254_309.wav
p256_232,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_232.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_232.wav,train,data/processed/train/clean/p256_232.wav,data/processed/train/noisy/p256_232.wav
p286_169,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_169.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_169.wav,train,data/processed/train/clean/p286_169.wav,data/processed/train/noisy/p286_169.wav
p227_060,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_060.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_060.wav,train,data/processed/train/clean/p227_060.wav,data/processed/train/noisy/p227_060.wav
p286_036,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_036.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_036.wav,train,data/processed/train/clean/p286_036.wav,data/processed/train/noisy/p286_036.wav
p273_115,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_115.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_115.wav,train,data/processed/train/clean/p273_115.wav,data/processed/train/noisy/p273_115.wav
p231_208,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_208.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_208.wav,train,data/processed/train/clean/p231_208.wav,data/processed/train/noisy/p231_208.wav
p244_371,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_371.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_371.wav,train,data/processed/train/clean/p244_371.wav,data/processed/train/noisy/p244_371.wav
p250_269,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_269.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_269.wav,train,data/processed/train/clean/p250_269.wav,data/processed/train/noisy/p250_269.wav
p287_388,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_388.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_388.wav,train,data/processed/train/clean/p287_388.wav,data/processed/train/noisy/p287_388.wav
p287_093,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_093.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_093.wav,train,data/processed/train/clean/p287_093.wav,data/processed/train/noisy/p287_093.wav
p267_362,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_362.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_362.wav,train,data/processed/train/clean/p267_362.wav,data/processed/train/noisy/p267_362.wav
p231_178,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_178.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_178.wav,train,data/processed/train/clean/p231_178.wav,data/processed/train/noisy/p231_178.wav
p239_093,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_093.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_093.wav,train,data/processed/train/clean/p239_093.wav,data/processed/train/noisy/p239_093.wav
p258_235,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_235.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_235.wav,train,data/processed/train/clean/p258_235.wav,data/processed/train/noisy/p258_235.wav
p250_442,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_442.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_442.wav,train,data/processed/train/clean/p250_442.wav,data/processed/train/noisy/p250_442.wav
p250_226,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_226.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_226.wav,train,data/processed/train/clean/p250_226.wav,data/processed/train/noisy/p250_226.wav
p227_313,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_313.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_313.wav,train,data/processed/train/clean/p227_313.wav,data/processed/train/noisy/p227_313.wav
p279_084,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_084.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_084.wav,train,data/processed/train/clean/p279_084.wav,data/processed/train/noisy/p279_084.wav
p282_218,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_218.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_218.wav,train,data/processed/train/clean/p282_218.wav,data/processed/train/noisy/p282_218.wav
p269_168,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_168.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_168.wav,train,data/processed/train/clean/p269_168.wav,data/processed/train/noisy/p269_168.wav
p270_138,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_138.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_138.wav,train,data/processed/train/clean/p270_138.wav,data/processed/train/noisy/p270_138.wav
p286_460,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_460.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_460.wav,train,data/processed/train/clean/p286_460.wav,data/processed/train/noisy/p286_460.wav
p274_096,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_096.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_096.wav,train,data/processed/train/clean/p274_096.wav,data/processed/train/noisy/p274_096.wav
p267_201,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_201.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_201.wav,train,data/processed/train/clean/p267_201.wav,data/processed/train/noisy/p267_201.wav
p226_033,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_033.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_033.wav,train,data/processed/train/clean/p226_033.wav,data/processed/train/noisy/p226_033.wav
p273_434,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_434.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_434.wav,train,data/processed/train/clean/p273_434.wav,data/processed/train/noisy/p273_434.wav
p273_240,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_240.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_240.wav,train,data/processed/train/clean/p273_240.wav,data/processed/train/noisy/p273_240.wav
p277_156,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_156.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_156.wav,train,data/processed/train/clean/p277_156.wav,data/processed/train/noisy/p277_156.wav
p233_261,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_261.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_261.wav,train,data/processed/train/clean/p233_261.wav,data/processed/train/noisy/p233_261.wav
p270_371,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_371.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_371.wav,train,data/processed/train/clean/p270_371.wav,data/processed/train/noisy/p270_371.wav
p239_004,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_004.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_004.wav,train,data/processed/train/clean/p239_004.wav,data/processed/train/noisy/p239_004.wav
p269_005,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_005.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_005.wav,train,data/processed/train/clean/p269_005.wav,data/processed/train/noisy/p269_005.wav
p243_154,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_154.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_154.wav,train,data/processed/train/clean/p243_154.wav,data/processed/train/noisy/p243_154.wav
p230_175,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_175.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_175.wav,train,data/processed/train/clean/p230_175.wav,data/processed/train/noisy/p230_175.wav
p231_088,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_088.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_088.wav,train,data/processed/train/clean/p231_088.wav,data/processed/train/noisy/p231_088.wav
p233_337,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_337.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_337.wav,train,data/processed/train/clean/p233_337.wav,data/processed/train/noisy/p233_337.wav
p243_035,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_035.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_035.wav,train,data/processed/train/clean/p243_035.wav,data/processed/train/noisy/p243_035.wav
p282_149,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_149.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_149.wav,train,data/processed/train/clean/p282_149.wav,data/processed/train/noisy/p282_149.wav
p239_163,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_163.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_163.wav,train,data/processed/train/clean/p239_163.wav,data/processed/train/noisy/p239_163.wav
p270_092,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_092.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_092.wav,train,data/processed/train/clean/p270_092.wav,data/processed/train/noisy/p270_092.wav
p279_385,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_385.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_385.wav,train,data/processed/train/clean/p279_385.wav,data/processed/train/noisy/p279_385.wav
p250_379,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_379.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_379.wav,train,data/processed/train/clean/p250_379.wav,data/processed/train/noisy/p250_379.wav
p277_208,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_208.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_208.wav,train,data/processed/train/clean/p277_208.wav,data/processed/train/noisy/p277_208.wav
p236_344,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_344.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_344.wav,train,data/processed/train/clean/p236_344.wav,data/processed/train/noisy/p236_344.wav
p279_327,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_327.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_327.wav,train,data/processed/train/clean/p279_327.wav,data/processed/train/noisy/p279_327.wav
p250_291,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_291.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_291.wav,train,data/processed/train/clean/p250_291.wav,data/processed/train/noisy/p250_291.wav
p268_140,p268,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p268_140.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p268_140.wav,train,data/processed/train/clean/p268_140.wav,data/processed/train/noisy/p268_140.wav
p274_247,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_247.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_247.wav,train,data/processed/train/clean/p274_247.wav,data/processed/train/noisy/p274_247.wav
p230_408,p230,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p230_408.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p230_408.wav,train,data/processed/train/clean/p230_408.wav,data/processed/train/noisy/p230_408.wav
p269_133,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_133.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_133.wav,train,data/processed/train/clean/p269_133.wav,data/processed/train/noisy/p269_133.wav
p239_097,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_097.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_097.wav,train,data/processed/train/clean/p239_097.wav,data/processed/train/noisy/p239_097.wav
p267_305,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_305.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_305.wav,train,data/processed/train/clean/p267_305.wav,data/processed/train/noisy/p267_305.wav
p254_188,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_188.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_188.wav,train,data/processed/train/clean/p254_188.wav,data/processed/train/noisy/p254_188.wav
p270_447,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_447.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_447.wav,train,data/processed/train/clean/p270_447.wav,data/processed/train/noisy/p270_447.wav
p267_407,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_407.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_407.wav,train,data/processed/train/clean/p267_407.wav,data/processed/train/noisy/p267_407.wav
p233_308,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_308.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_308.wav,train,data/processed/train/clean/p233_308.wav,data/processed/train/noisy/p233_308.wav
p250_302,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_302.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_302.wav,train,data/processed/train/clean/p250_302.wav,data/processed/train/noisy/p250_302.wav
p278_092,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_092.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_092.wav,train,data/processed/train/clean/p278_092.wav,data/processed/train/noisy/p278_092.wav
p231_042,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_042.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_042.wav,train,data/processed/train/clean/p231_042.wav,data/processed/train/noisy/p231_042.wav
p244_100,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_100.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_100.wav,train,data/processed/train/clean/p244_100.wav,data/processed/train/noisy/p244_100.wav
p239_337,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_337.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_337.wav,train,data/processed/train/clean/p239_337.wav,data/processed/train/noisy/p239_337.wav
p243_305,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_305.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_305.wav,train,data/processed/train/clean/p243_305.wav,data/processed/train/noisy/p243_305.wav
p278_022,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_022.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_022.wav,train,data/processed/train/clean/p278_022.wav,data/processed/train/noisy/p278_022.wav
p279_220,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_220.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_220.wav,train,data/processed/train/clean/p279_220.wav,data/processed/train/noisy/p279_220.wav
p231_188,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_188.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_188.wav,train,data/processed/train/clean/p231_188.wav,data/processed/train/noisy/p231_188.wav
p239_479,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_479.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_479.wav,train,data/processed/train/clean/p239_479.wav,data/processed/train/noisy/p239_479.wav
p276_352,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_352.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_352.wav,train,data/processed/train/clean/p276_352.wav,data/processed/train/noisy/p276_352.wav
p243_179,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_179.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_179.wav,train,data/processed/train/clean/p243_179.wav,data/processed/train/noisy/p243_179.wav
p277_063,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_063.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_063.wav,train,data/processed/train/clean/p277_063.wav,data/processed/train/noisy/p277_063.wav
p227_086,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_086.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_086.wav,train,data/processed/train/clean/p227_086.wav,data/processed/train/noisy/p227_086.wav
p278_323,p278,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p278_323.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p278_323.wav,train,data/processed/train/clean/p278_323.wav,data/processed/train/noisy/p278_323.wav
p243_112,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_112.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_112.wav,train,data/processed/train/clean/p243_112.wav,data/processed/train/noisy/p243_112.wav
p282_135,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_135.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_135.wav,train,data/processed/train/clean/p282_135.wav,data/processed/train/noisy/p282_135.wav
p244_128,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_128.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_128.wav,train,data/processed/train/clean/p244_128.wav,data/processed/train/noisy/p244_128.wav
p231_111,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_111.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_111.wav,train,data/processed/train/clean/p231_111.wav,data/processed/train/noisy/p231_111.wav
